PassengerId,Name,HomePlanet,Destination,Age,AgeGroup,CryoSleep,VIP,Cabin,Deck,CabinNum,Side,Group,GroupSize,IsSolo,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpent,HasSpent,SpendCategory,RoomService_Share,FoodCourt_Share,ShoppingMall_Share,Spa_Share,VRDeck_Share,Transported,Pred_Transported,Pred_Proba_Transport,Pred_Proba_NoTransport,Cluster_ID,Cluster_Name,Cluster_Transport_Rate,Cluster_NoTransport_Rate,ACM_Axe1,ACM_Axe2,ACM_Axe3,ACM_Axe4,ACM_Axe5,ACM_Axe6,ACM_Axe7,ACM_Axe8,ACM_Axe9,ACM_Axe10,P_Cluster_0_Cryo_Corps,P_Cluster_1_Colons,P_Cluster_2_Luxuria,P_Cluster_3_Voyageurs_Pro,P_Cluster_4_Jeunes_Nomades,Split,Is_Correct_Prediction
5927_05,Taurak Ballexy,Europa,TRAPPIST-1e,17.0,13-25,1,0,B/201/P,B,201,P,5927,7,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9667,0.0333,3,Voyageurs Pro,0.7333,0.2667,0.5544,0.6678,0.1893,-0.6187,-0.5051,-0.1131,0.2398,0.569,0.0083,-0.1465,0.177,0.1584,0.1853,0.3036,0.1758,Train,1.0
5927_06,Grastab Sysilstict,Europa,55 Cancri e,35.0,26-40,0,0,B/201/P,B,201,P,5927,7,0,4,3857,324,899,375,5459,1,Moyen,0.0007,0.7065,0.0594,0.1647,0.0687,0.0,0,0.2233,0.7767,3,Voyageurs Pro,0.7333,0.2667,1.102,-0.1169,-0.1135,-0.0862,-0.5688,-0.1556,0.174,0.6658,0.0338,-0.0234,0.1989,0.1386,0.1207,0.3969,0.1449,Train,1.0
5927_07,Jihoton Ballexy,Europa,55 Cancri e,43.0,41-60,0,0,B/201/P,B,201,P,5927,7,0,0,1706,0,274,2056,4036,1,Moyen,0.0,0.4227,0.0,0.0679,0.5094,0.0,0,0.0467,0.9533,3,Voyageurs Pro,0.7333,0.2667,1.1068,-0.116,-0.1407,-0.1739,-0.6637,-0.4078,-0.1916,0.5956,0.4,0.4704,0.1781,0.1394,0.121,0.4198,0.1416,Train,1.0
5928_01,Becca Slates,Earth,TRAPPIST-1e,20.0,13-25,0,0,E/377/P,E,377,P,5928,1,1,149,25,559,21,33,787,1,Faible,0.1893,0.0318,0.7103,0.0267,0.0419,1.0,1,0.8133,0.1867,1,Colons,0.3,0.7,-0.4451,-0.4805,-0.1956,-0.2588,0.1298,-0.199,0.6633,0.1076,-0.0631,-0.0607,0.1036,0.4892,0.1331,0.1078,0.1663,Train,1.0
5930_01,Muonea Geakerat,Europa,55 Cancri e,24.0,13-25,1,0,B/227/S,B,227,S,5930,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,3,Voyageurs Pro,0.7333,0.2667,0.7709,0.798,0.0355,-0.7937,-0.73,-0.3129,0.0296,0.2597,-0.069,-0.0141,0.1838,0.1594,0.1783,0.3131,0.1654,Train,1.0
5930_02,Yildus Geakerat,Europa,TRAPPIST-1e,28.0,26-40,0,0,B/227/S,B,227,S,5930,3,0,0,1014,0,2463,517,3994,1,Moyen,0.0,0.2539,0.0,0.6167,0.1294,0.0,0,0.1233,0.8767,3,Voyageurs Pro,0.7333,0.2667,0.925,-0.2076,0.0247,-0.105,-0.36,-0.4277,0.3471,0.2684,0.1389,0.0217,0.1735,0.1395,0.1154,0.4206,0.1511,Train,1.0
5930_03,Sarich Geakerat,Europa,55 Cancri e,19.0,13-25,1,0,B/227/S,B,227,S,5930,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,3,Voyageurs Pro,0.7333,0.2667,0.7709,0.798,0.0355,-0.7937,-0.73,-0.3129,0.0296,0.2597,-0.069,-0.0141,0.1838,0.1594,0.1783,0.3131,0.1654,Train,1.0
5931_01,Alcoran Clugeammy,Europa,55 Cancri e,39.0,26-40,0,0,A/56/P,A,56,P,5931,1,1,0,0,0,1854,171,2025,1,Moyen,0.0,0.0,0.0,0.9156,0.0844,0.0,0,0.0533,0.9467,3,Voyageurs Pro,0.7333,0.2667,1.1503,-0.305,-0.2084,1.1538,-0.633,-0.7869,0.0441,0.4724,-0.6133,-0.1033,0.1937,0.1812,0.1691,0.276,0.18,Train,1.0
5933_01,Terek Gerin,Mars,TRAPPIST-1e,34.0,26-40,0,0,F/1131/S,F,1131,S,5933,1,1,1547,485,97,59,0,2188,1,Moyen,0.707,0.2217,0.0443,0.027,0.0,0.0,0,0.0567,0.9433,4,Jeunes Nomades,0.5341,0.4659,0.1016,-0.6963,0.6534,0.1378,0.0255,-0.0863,-0.1014,-0.0819,-0.0499,-0.033,0.1254,0.1837,0.1262,0.1425,0.4221,Train,1.0
5934_01,Joanry Mcfaddenson,Earth,TRAPPIST-1e,29.0,26-40,0,0,G/962/P,G,962,P,5934,1,1,89,1725,174,0,3,1991,1,Faible,0.0447,0.8664,0.0874,0.0,0.0015,1.0,1,0.8733,0.1267,1,Colons,0.3,0.7,-0.3837,-0.1462,-0.3719,0.2826,0.2402,0.145,0.2324,0.1779,-0.0924,-0.0814,0.1286,0.378,0.2063,0.1199,0.1673,Train,1.0
5938_01,Melvia Floydendley,Earth,55 Cancri e,14.0,13-25,0,0,E/384/S,E,384,S,5938,2,0,0,0,52,0,306,358,1,Faible,0.0,0.0,0.1453,0.0,0.8547,1.0,1,0.87,0.13,1,Colons,0.3,0.7,-0.2286,-0.3502,-0.3495,-0.4338,-0.0951,-0.3988,0.4531,-0.2017,-0.1405,0.0718,0.1312,0.3873,0.1557,0.1532,0.1726,Train,1.0
5938_02,Blancy Floydendley,Earth,TRAPPIST-1e,28.77,26-40,1,0,G/967/S,G,967,S,5938,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.99,0.01,2,Luxuria,0.638,0.362,-0.2299,0.6884,0.0751,0.1177,0.1487,-0.0054,0.2473,-0.1949,-0.1289,-0.0574,0.0897,0.1237,0.5646,0.1029,0.1192,Train,1.0
5939_01,Life Queke,Earth,TRAPPIST-1e,30.0,26-40,0,0,E/385/S,E,385,S,5939,1,1,628,0,544,0,126,1298,1,Faible,0.4838,0.0,0.4191,0.0,0.0971,0.0,0,0.0433,0.9567,1,Colons,0.3,0.7,-0.257,-0.4832,-0.1267,-0.1657,0.3959,-0.3343,0.8106,-0.3351,-0.2427,-0.0674,0.1371,0.3619,0.1572,0.1362,0.2076,Train,1.0
5941_01,,Earth,TRAPPIST-1e,28.77,26-40,0,0,E/386/S,E,386,S,5941,1,1,72,914,0,0,7,993,1,Faible,0.0725,0.9204,0.0,0.0,0.007,1.0,1,0.8533,0.1467,1,Colons,0.3,0.7,-0.257,-0.4832,-0.1267,-0.1657,0.3959,-0.3343,0.8106,-0.3351,-0.2427,-0.0674,0.1371,0.3619,0.1572,0.1362,0.2076,Train,1.0
5944_01,Alber Kerristicey,Earth,PSO J318.5-22,32.0,26-40,1,0,G/969/S,G,969,S,5944,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,2,Luxuria,0.638,0.362,-0.3813,0.8608,-0.2183,0.273,-0.3365,0.5387,0.2884,-0.4469,-0.226,-0.0906,0.1366,0.1812,0.3761,0.1492,0.1569,Train,1.0
5945_01,Lavey Morez,Earth,TRAPPIST-1e,7.0,0-12,1,0,G/970/S,G,970,S,5945,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,2,Luxuria,0.638,0.362,-0.4409,1.0445,0.1743,0.3881,0.4644,-0.3493,0.1476,-0.278,0.1942,0.4158,0.1334,0.1668,0.3831,0.1513,0.1653,Train,1.0
5945_02,Vanard Flynner,Earth,55 Cancri e,34.0,26-40,1,0,G/970/S,G,970,S,5945,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9867,0.0133,2,Luxuria,0.638,0.362,-0.0331,0.7989,-0.0709,0.0396,-0.0682,0.0308,0.0557,-0.1509,-0.2201,-0.0137,0.1234,0.1482,0.4392,0.1524,0.1368,Train,1.0
5945_03,Alancy Morez,Earth,PSO J318.5-22,47.0,41-60,0,0,G/970/S,G,970,S,5945,3,0,163,2,11,593,0,769,1,Faible,0.212,0.0026,0.0143,0.7711,0.0,1.0,1,0.67,0.33,1,Colons,0.3,0.7,-0.5105,0.047,-0.7003,0.2534,-0.348,0.201,-0.1106,-0.4975,0.1905,0.4679,0.1356,0.3233,0.2384,0.1456,0.1571,Train,1.0
5946_01,Tyog Mille,Mars,TRAPPIST-1e,19.0,13-25,0,0,E/387/S,E,387,S,5946,1,1,300,5,642,0,0,947,1,Faible,0.3168,0.0053,0.6779,0.0,0.0,0.0,0,0.1033,0.8967,4,Jeunes Nomades,0.5341,0.4659,-0.3192,-0.6207,0.3986,-0.4508,0.1778,-0.3367,0.5754,-0.3116,-0.1349,-0.0157,0.133,0.2655,0.1525,0.1471,0.3019,Train,1.0
5947_01,Kitauva Stment,Europa,TRAPPIST-1e,52.0,41-60,1,0,E/388/S,E,388,S,5947,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9867,0.0133,3,Voyageurs Pro,0.7333,0.2667,0.3677,0.3625,0.3787,-0.4076,0.1899,-0.5144,0.499,-0.3977,0.0823,0.3456,0.1733,0.1715,0.1891,0.2502,0.2158,Train,1.0
5949_01,Cin Shbre,Mars,TRAPPIST-1e,19.0,13-25,0,0,D/180/S,D,180,S,5949,2,0,758,425,0,0,0,1183,1,Faible,0.6407,0.3593,0.0,0.0,0.0,0.0,0,0.1067,0.8933,4,Jeunes Nomades,0.5341,0.4659,-0.1278,-0.6752,0.7688,0.129,-0.2941,0.412,-0.1099,-0.1998,0.2949,0.3261,0.1291,0.195,0.1438,0.1418,0.3904,Train,1.0
5949_02,Burs Shbre,Mars,TRAPPIST-1e,18.0,13-25,1,0,F/1132/S,F,1132,S,5949,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,4,Jeunes Nomades,0.5341,0.4659,-0.2492,0.1988,0.8102,-0.4729,-0.1276,-0.0076,-0.2273,-0.1347,-0.1667,-0.1124,0.1294,0.1847,0.1948,0.1616,0.3296,Train,1.0
5950_01,Therry Fowlesterez,Earth,TRAPPIST-1e,32.0,26-40,0,0,E/378/P,E,378,P,5950,1,1,222,5,0,64,0,291,1,Faible,0.7629,0.0172,0.0,0.2199,0.0,0.0,0,0.1033,0.8967,1,Colons,0.3,0.7,-0.2768,-0.503,-0.1188,-0.0688,0.404,-0.0984,0.8291,0.0182,-0.2565,-0.1561,0.132,0.3853,0.1514,0.1226,0.2086,Train,1.0
5951_01,Patoya Landolphrey,Earth,55 Cancri e,21.0,13-25,0,0,F/1133/S,F,1133,S,5951,1,1,423,0,172,0,306,901,1,Faible,0.4695,0.0,0.1909,0.0,0.3396,0.0,0,0.11,0.89,1,Colons,0.3,0.7,-0.2926,-0.3455,-0.3927,-0.3878,-0.3171,-0.1552,-0.383,-0.0052,-0.1219,0.0397,0.1206,0.4268,0.1501,0.1405,0.162,Train,1.0
5952_01,Rants Giba,Mars,55 Cancri e,22.0,13-25,0,0,F/1134/S,F,1134,S,5952,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9633,0.0367,4,Jeunes Nomades,0.5341,0.4659,-0.0643,-0.0903,0.4566,-0.4368,-0.2485,-0.0537,-0.4613,-0.0595,-0.2011,-0.0175,0.1264,0.2091,0.162,0.1672,0.3354,Train,1.0
5953_01,Emoles Graie,Mars,TRAPPIST-1e,13.0,13-25,0,0,E/390/S,E,390,S,5953,1,1,157,0,1199,0,14,1370,1,Faible,0.1146,0.0,0.8752,0.0,0.0102,0.0,0,0.1933,0.8067,4,Jeunes Nomades,0.5341,0.4659,-0.3192,-0.6207,0.3986,-0.4508,0.1778,-0.3367,0.5754,-0.3116,-0.1349,-0.0157,0.133,0.2655,0.1525,0.1471,0.3019,Train,1.0
5954_01,Lift Port,Mars,TRAPPIST-1e,25.0,13-25,0,0,E/391/S,E,391,S,5954,1,1,2093,0,6,0,0,2099,1,Moyen,0.9971,0.0,0.0029,0.0,0.0,0.0,0,0.0167,0.9833,4,Jeunes Nomades,0.5341,0.4659,-0.0027,-0.6785,0.6198,-0.0983,-0.0267,-0.4305,0.5688,-0.1889,0.1249,0.0945,0.1307,0.2116,0.1397,0.1639,0.3542,Train,1.0
5955_01,Hon Sturt,Mars,TRAPPIST-1e,33.0,26-40,0,0,E/392/S,E,392,S,5955,2,0,836,0,155,31,0,1022,1,Faible,0.818,0.0,0.1517,0.0303,0.0,0.0,0,0.0133,0.9867,4,Jeunes Nomades,0.5341,0.4659,-0.1509,-0.6432,0.4754,-0.2608,0.4519,-0.236,0.7412,-0.401,-0.3284,-0.1111,0.142,0.234,0.148,0.1429,0.3331,Train,1.0
5955_02,Frohs Sturt,Mars,TRAPPIST-1e,27.0,26-40,0,0,F/1135/S,F,1135,S,5955,2,0,1379,0,414,0,805,2598,1,Moyen,0.5308,0.0,0.1594,0.0,0.3099,0.0,0,0.0167,0.9833,4,Jeunes Nomades,0.5341,0.4659,0.1016,-0.6963,0.6534,0.1378,0.0255,-0.0863,-0.1014,-0.0819,-0.0499,-0.033,0.1254,0.1837,0.1262,0.1425,0.4221,Train,1.0
5956_01,Hard Kramosley,Earth,TRAPPIST-1e,21.0,13-25,0,0,E/379/P,E,379,P,5956,1,1,12,0,0,1658,0,1670,1,Faible,0.0072,0.0,0.0,0.9928,0.0,0.0,0,0.0067,0.9933,1,Colons,0.3,0.7,-0.4451,-0.4805,-0.1956,-0.2588,0.1298,-0.199,0.6633,0.1076,-0.0631,-0.0607,0.1036,0.4892,0.1331,0.1078,0.1663,Train,1.0
5957_01,Arrain Chuble,Europa,55 Cancri e,17.0,13-25,1,0,B/203/P,B,203,P,5957,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,3,Voyageurs Pro,0.7333,0.2667,0.7512,0.7782,0.0433,-0.6968,-0.7219,-0.0769,0.0481,0.613,-0.0829,-0.1028,0.1881,0.1581,0.1802,0.3073,0.1664,Train,1.0
5957_02,Zedark Chuble,Europa,55 Cancri e,15.0,13-25,1,0,B/203/P,B,203,P,5957,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,3,Voyageurs Pro,0.7333,0.2667,0.7512,0.7782,0.0433,-0.6968,-0.7219,-0.0769,0.0481,0.613,-0.0829,-0.1028,0.1881,0.1581,0.1802,0.3073,0.1664,Train,1.0
5957_03,Markard Chuble,Europa,55 Cancri e,58.0,41-60,0,1,B/203/P,B,203,P,5957,3,0,2,3862,0,1482,73,5419,1,Moyen,0.0004,0.7127,0.0,0.2735,0.0135,0.0,0,0.12,0.88,3,Voyageurs Pro,0.7333,0.2667,1.53,-0.3422,-0.1402,0.6685,-0.8894,-0.1751,-0.0675,0.1352,-0.3147,0.1481,0.2139,0.1667,0.1525,0.2924,0.1746,Train,1.0
5959_01,Schabik Praugnox,Europa,TRAPPIST-1e,29.0,26-40,0,0,D/181/S,D,181,S,5959,2,0,1,2809,97,61,1227,4195,1,Moyen,0.0002,0.6696,0.0231,0.0145,0.2925,0.0,0,0.2467,0.7533,4,Jeunes Nomades,0.5341,0.4659,0.7368,-0.5656,0.5424,0.6805,-0.3082,0.3071,0.1394,-0.0736,0.4562,0.3685,0.192,0.1808,0.1557,0.2133,0.2582,Train,1.0
5959_02,Dabik Praugnox,Europa,TRAPPIST-1e,34.0,26-40,1,0,D/181/S,D,181,S,5959,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,4,Jeunes Nomades,0.5341,0.4659,0.5543,0.307,0.776,0.2599,-0.1871,0.4864,0.1794,-0.2158,0.146,0.1936,0.1826,0.1563,0.1858,0.2094,0.2659,Train,1.0
5960_01,Eltares Dister,Europa,TRAPPIST-1e,28.0,26-40,0,0,C/222/S,C,222,S,5960,3,0,0,4780,1761,1,247,6789,1,Élevé,0.0,0.7041,0.2594,0.0001,0.0364,1.0,1,0.9667,0.0333,0,Cryo Corps,0.588,0.412,1.2355,-0.1823,-0.6412,-0.2528,1.0402,0.5085,-0.082,-0.5153,0.001,-0.1289,0.3979,0.1536,0.1391,0.1611,0.1483,Train,1.0
5960_02,Aliakan Dister,Europa,TRAPPIST-1e,29.0,26-40,0,0,C/222/S,C,222,S,5960,3,0,3215,1211,4,7,417,4854,1,Moyen,0.6623,0.2495,0.0008,0.0014,0.0859,1.0,1,0.7367,0.2633,0,Cryo Corps,0.588,0.412,0.966,-0.308,-0.1404,0.1706,0.3866,0.1377,-0.0066,-0.2859,0.3094,0.0252,0.3897,0.1471,0.123,0.182,0.1582,Train,1.0
5960_03,Merabik Dister,Europa,55 Cancri e,25.0,13-25,1,0,C/222/S,C,222,S,5960,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0,Cryo Corps,0.588,0.412,0.812,0.6975,-0.1296,-0.5181,0.0167,0.2525,-0.3241,-0.2946,0.1014,-0.0106,0.2784,0.1495,0.1774,0.2382,0.1566,Train,1.0
5963_01,Poloos Bane,Mars,55 Cancri e,23.0,13-25,0,0,F/1228/P,F,1228,P,5963,1,1,112,1184,143,2,585,2026,1,Moyen,0.0553,0.5844,0.0706,0.001,0.2887,0.0,0,0.11,0.89,4,Jeunes Nomades,0.5341,0.4659,0.1103,-0.5832,0.4384,-0.0335,-0.4574,0.0851,-0.4404,0.4049,0.0385,0.0174,0.1335,0.2149,0.138,0.1707,0.3429,Train,1.0
5965_01,Ricke Beckerson,Earth,TRAPPIST-1e,22.0,13-25,0,0,G/964/P,G,964,P,5965,1,1,0,40,689,0,79,808,1,Faible,0.0,0.0495,0.8527,0.0,0.0978,1.0,1,0.8567,0.1433,1,Colons,0.3,0.7,-0.552,-0.1237,-0.4487,0.0927,-0.034,0.0444,0.0666,0.2674,0.1011,0.014,0.1005,0.478,0.1799,0.1048,0.1369,Train,1.0
5967_01,Jonald Duranks,Earth,55 Cancri e,38.0,26-40,1,0,G/965/P,G,965,P,5967,3,0,222,0,0,0,0,222,1,Faible,1.0,0.0,0.0,0.0,0.0,1.0,1,0.8633,0.1367,2,Luxuria,0.638,0.362,-0.1751,0.3638,-0.3103,0.0904,-0.0726,0.2635,0.0831,0.1908,-0.2404,-0.0891,0.1369,0.2322,0.3338,0.1416,0.1556,Train,1.0
5967_02,Ebonya Duranks,Earth,TRAPPIST-1e,38.0,26-40,0,0,G/965/P,G,965,P,5967,3,0,0,784,0,0,0,784,1,Faible,0.0,1.0,0.0,0.0,0.0,1.0,1,0.8933,0.1067,1,Colons,0.3,0.7,-0.3837,-0.1462,-0.3719,0.2826,0.2402,0.145,0.2324,0.1779,-0.0924,-0.0814,0.1286,0.378,0.2063,0.1199,0.1673,Train,1.0
5967_03,Britta Duranks,Earth,TRAPPIST-1e,0.0,nan,0,0,G/965/P,G,965,P,5967,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24,0.76,2,Luxuria,0.638,0.362,-0.4714,0.5804,-0.0283,0.6973,0.8288,-0.3745,-1.1228,0.8398,-0.2359,-0.8693,0.1537,0.2016,0.3042,0.1558,0.1847,Train,1.0
5968_01,Hanry Dayers,Earth,TRAPPIST-1e,28.77,26-40,0,0,F/1229/P,F,1229,P,5968,1,1,17,0,0,49,867,933,1,Faible,0.0182,0.0,0.0,0.0525,0.9293,0.0,0,0.0333,0.9667,1,Colons,0.3,0.7,-0.3408,-0.4983,-0.1621,-0.0228,0.182,0.1452,-0.007,0.2146,-0.2379,-0.1882,0.1102,0.4711,0.134,0.103,0.1817,Train,1.0
5969_01,Janney Reenez,Earth,TRAPPIST-1e,0.0,nan,1,0,G/972/S,G,972,S,5969,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9867,0.0133,2,Luxuria,0.638,0.362,-0.4398,0.9997,0.1715,0.4863,0.7247,-0.5281,-1.0989,0.4552,-0.2788,-0.8318,0.1499,0.1814,0.325,0.1641,0.1796,Train,1.0
5969_02,Lardy Reenez,Earth,55 Cancri e,37.0,26-40,0,0,F/1137/S,F,1137,S,5969,3,0,0,698,0,308,6,1012,1,Faible,0.0,0.6897,0.0,0.3043,0.0059,0.0,0,0.1933,0.8067,1,Colons,0.3,0.7,-0.1243,-0.368,-0.3159,-0.1978,-0.043,-0.0546,-0.2172,-0.0947,-0.3153,-0.0557,0.1094,0.5078,0.1227,0.1137,0.1464,Train,1.0
5969_03,Vine Reenez,Earth,TRAPPIST-1e,2.0,0-12,0,0,G/972/S,G,972,S,5969,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9433,0.0567,2,Luxuria,0.638,0.362,-0.4527,0.6449,-0.0334,0.5023,0.5604,-0.4316,0.1052,-0.2468,0.2509,0.4671,0.1369,0.1927,0.3497,0.1497,0.171,Train,1.0
5970_01,,Europa,55 Cancri e,40.0,26-40,1,0,B/229/S,B,229,S,5970,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,3,Voyageurs Pro,0.7333,0.2667,0.9393,0.7755,0.1122,-0.6037,-0.4558,-0.2122,0.1954,0.1702,-0.2625,-0.1095,0.1959,0.1438,0.1661,0.3366,0.1577,Train,1.0
5971_01,Jayrin Kinad,Mars,TRAPPIST-1e,47.0,41-60,0,0,F/1230/P,F,1230,P,5971,1,1,448,0,891,0,235,1574,1,Faible,0.2846,0.0,0.5661,0.0,0.1493,0.0,0,0.0867,0.9133,4,Jeunes Nomades,0.5341,0.4659,-0.2299,-0.6574,0.4128,-0.2056,0.1432,-0.0087,-0.442,0.0785,0.0425,0.2618,0.121,0.2473,0.134,0.1259,0.3718,Train,1.0
5972_01,Elody Kiddley,Earth,TRAPPIST-1e,34.0,26-40,0,0,F/1138/S,F,1138,S,5972,1,1,0,11,610,591,769,1981,1,Faible,0.0,0.0056,0.3079,0.2983,0.3882,1.0,1,0.6733,0.3267,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Train,1.0
5973_01,,Mars,TRAPPIST-1e,43.0,41-60,0,0,F/1139/S,F,1139,S,5973,1,1,1086,4,202,401,0,1693,1,Faible,0.6415,0.0024,0.1193,0.2369,0.0,0.0,0,0.03,0.97,4,Jeunes Nomades,0.5341,0.4659,-0.2101,-0.6376,0.405,-0.3025,0.1351,-0.2446,-0.4605,-0.2748,0.0563,0.3506,0.1273,0.2558,0.1413,0.1407,0.335,Train,1.0
5974_01,Cricks Manda,Mars,55 Cancri e,21.0,13-25,1,0,D/186/P,D,186,P,5974,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.98,0.02,4,Jeunes Nomades,0.5341,0.4659,0.1832,0.2302,1.0855,0.0797,-0.5862,0.7696,-0.2496,0.178,0.1396,0.2163,0.1622,0.1733,0.1931,0.189,0.2823,Train,1.0
5975_01,Pherkab Sageng,Europa,55 Cancri e,43.0,41-60,1,0,E/380/P,E,380,P,5975,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,3,Voyageurs Pro,0.7333,0.2667,0.5447,0.4532,0.2405,-0.3889,-0.0188,-0.2423,0.3259,-0.0003,-0.0228,0.3005,0.1864,0.1528,0.1762,0.2992,0.1854,Train,1.0
5976_01,Mits Mane,Mars,TRAPPIST-1e,33.0,26-40,0,0,D/182/S,D,182,S,5976,1,1,3090,0,808,0,0,3898,1,Moyen,0.7927,0.0,0.2073,0.0,0.0,0.0,0,0.0333,0.9667,4,Jeunes Nomades,0.5341,0.4659,0.357,-0.7555,1.0668,0.6715,-0.2244,0.4188,0.0494,-0.1666,0.3614,0.3408,0.1656,0.1844,0.1603,0.1795,0.3102,Train,1.0
5977_01,Atonea Inesely,Europa,TRAPPIST-1e,28.0,26-40,0,0,B/230/S,B,230,S,5977,4,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,3,Voyageurs Pro,0.7333,0.2667,0.7306,0.2655,0.0506,-0.4115,-0.1431,-0.3306,0.3447,0.1574,-0.1145,-0.1019,0.1862,0.139,0.137,0.386,0.1518,Train,1.0
5977_02,,Europa,55 Cancri e,57.0,41-60,0,0,B/230/S,B,230,S,5977,4,0,200,9,0,308,24133,24650,1,Élevé,0.0081,0.0004,0.0,0.0125,0.979,0.0,0,0.02,0.98,0,Cryo Corps,0.588,0.412,1.3959,0.0296,-0.6494,-0.6942,-0.0182,-0.2729,-0.2855,0.0128,0.1055,0.405,0.3017,0.1569,0.1398,0.2553,0.1463,Train,1.0
5977_03,Alhaula Inesely,Europa,TRAPPIST-1e,28.77,26-40,0,0,B/230/S,B,230,S,5977,4,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,3,Voyageurs Pro,0.7333,0.2667,0.7306,0.2655,0.0506,-0.4115,-0.1431,-0.3306,0.3447,0.1574,-0.1145,-0.1019,0.1862,0.139,0.137,0.386,0.1518,Train,1.0
5977_04,Halla Porkilte,Europa,TRAPPIST-1e,46.0,41-60,0,0,B/230/S,B,230,S,5977,4,0,0,3259,761,4423,0,8443,1,Élevé,0.0,0.386,0.0901,0.5239,0.0,0.0,0,0.0567,0.9433,0,Cryo Corps,0.588,0.412,1.1992,-0.0809,-0.5033,-0.6161,0.1986,-0.309,-0.0939,-0.0312,0.1967,0.3613,0.3217,0.1566,0.1342,0.2409,0.1467,Train,1.0
5980_01,Alatrin Trallect,Europa,55 Cancri e,19.0,13-25,0,0,C/223/S,C,223,S,5980,1,1,0,451,0,2,9,462,1,Faible,0.0,0.9762,0.0,0.0043,0.0195,1.0,1,0.94,0.06,0,Cryo Corps,0.588,0.412,0.678,-0.1173,-0.5845,-0.45,0.1001,0.167,-0.3575,-0.275,0.1517,0.0541,0.3383,0.1835,0.1393,0.192,0.1469,Train,1.0
5981_01,Harz Quart,Mars,TRAPPIST-1e,27.0,26-40,0,0,F/1140/S,F,1140,S,5981,3,0,441,0,397,471,0,1309,1,Faible,0.3369,0.0,0.3033,0.3598,0.0,0.0,0,0.04,0.96,4,Jeunes Nomades,0.5341,0.4659,-0.2149,-0.6385,0.4321,-0.2148,0.2299,0.0075,-0.0949,-0.2046,-0.3098,-0.1432,0.1239,0.2387,0.1352,0.1253,0.3769,Train,1.0
5981_02,Quid Quart,Earth,TRAPPIST-1e,2.0,0-12,0,0,F/1140/S,F,1140,S,5981,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8967,0.1033,2,Luxuria,0.638,0.362,-0.4098,0.2928,0.1765,0.1968,0.5021,-0.4314,-0.1342,-0.2101,0.1054,0.3603,0.1327,0.2204,0.2903,0.1483,0.2083,Train,1.0
